purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:cargo/base64,base64,cargo,dormant,broad,0,0,accept,,"Base64 is a stable, solved problem. Pin the version and monitor for advisories; the crate's dormancy reflects maturity rather than risk.",llm,0.85,60264,cookie,4722,377,0,0,https://github.com/marshallpierce/rust-base64,pkg:cargo/base64,base64,cargo,dormant,broad,0,0,accept,,"Base64 is a stable, solved problem. Pin the version and monitor for advisories; the crate's dormancy reflects maturity rather than risk.",llm,0.85,60264,cookie,4722,377,0,0,https://github.com/marshallpierce/rust-base64
pkg:cargo/num-integer,num-integer,cargo,dormant,broad,0,0,accept,,Dormant but stable—a mature numeric trait library serving core functionality across the Rust ecosystem. Most dependents should pin and carry the risk; critical users should monitor for Rust version incompatibilities.,llm,0.82,60192,num-bigint,1158,140,0,0,https://github.com/rust-num/num-integer,pkg:cargo/num-integer,num-integer,cargo,dormant,broad,0,0,accept,,Dormant but stable—a mature numeric trait library serving core functionality across the Rust ecosystem. Most dependents should pin and carry the risk; critical users should monitor for Rust version incompatibilities.,llm,0.82,60192,num-bigint,1158,140,0,0,https://github.com/rust-num/num-integer
pkg:cargo/fnv,fnv,cargo,dead,broad,0,0,accept,,"fnv is 790 lines of stable, auditable code with no dependencies, used for a bounded purpose (short-key hashing) where the algorithm is well-known and unchanging. Pin to a known version; the security risk is low and the code doesn't require active maintenance.",llm,0.85,58608,fxhash,790,4,0,0,https://github.com/servo/rust-fnv,pkg:cargo/fnv,fnv,cargo,dead,broad,0,0,accept,,"fnv is 790 lines of stable, auditable code with no dependencies, used for a bounded purpose (short-key hashing) where the algorithm is well-known and unchanging. Pin to a known version; the security risk is low and the code doesn't require active maintenance.",llm,0.85,58608,fxhash,790,4,0,0,https://github.com/servo/rust-fnv
pkg:cargo/atty,atty,cargo,unknown,broad,0,0,switch,,Deprecated upstream in favor of std::io::IsTerminal (Rust 1.70+). Switch to the stdlib trait for zero dependencies and official maintenance. Projects on older Rust can hold the dependency pinned while upgrading their MSRV.,llm,0.93,58336,cross,144,13,0,1,https://github.com/softprops/atty,pkg:cargo/atty,atty,cargo,unknown,broad,0,0,switch,,Deprecated upstream in favor of std::io::IsTerminal (Rust 1.70+). Switch to the stdlib trait for zero dependencies and official maintenance. Projects on older Rust can hold the dependency pinned while upgrading their MSRV.,llm,0.93,58336,cross,144,13,0,1,https://github.com/softprops/atty
pkg:cargo/strsim,strsim,cargo,dormant,broad,0,0,accept,,"Stable dormancy for well-understood algorithms; zero dependencies and forbidden unsafe code make version-pinning low-risk. Dependents could vendor the 961 LOC if desired, but accepting dormancy is pragmatic.",llm,0.85,57144,docopt,961,112,0,0,https://github.com/rapidfuzz/strsim-rs,pkg:cargo/strsim,strsim,cargo,dormant,broad,0,0,accept,,"Stable dormancy for well-understood algorithms; zero dependencies and forbidden unsafe code make version-pinning low-risk. Dependents could vendor the 961 LOC if desired, but accepting dormancy is pragmatic.",llm,0.85,57144,docopt,961,112,0,0,https://github.com/rapidfuzz/strsim-rs
pkg:cargo/either,either,cargo,dormant,no-alternative,0,0,accept,,"A stable, dependency-free utility for sum types that Rust has standardized on; accepting the dormant version is pragmatic since the implementation is complete and no alternatives exist.",llm,0.85,53651,bytes-utils,1214,93,0,0,https://github.com/rayon-rs/either,pkg:cargo/either,either,cargo,dormant,no-alternative,0,0,accept,,"A stable, dependency-free utility for sum types that Rust has standardized on; accepting the dormant version is pragmatic since the implementation is complete and no alternatives exist.",llm,0.85,53651,bytes-utils,1214,93,0,0,https://github.com/rayon-rs/either
pkg:cargo/unicode-bidi,unicode-bidi,cargo,dormant,few-large,0,0,accept,,Unicode Bidi implements the Unicode Bidirectional Algorithm (TR9) with zero dependencies. Ninety-eight percent of users consume it via actively-maintained stringprep; others can safely pin the version and monitor for updates.,llm,0.8,49788,stringprep,3992,354,0,0,https://github.com/servo/unicode-bidi,pkg:cargo/unicode-bidi,unicode-bidi,cargo,dormant,few-large,0,0,accept,,Unicode Bidi implements the Unicode Bidirectional Algorithm (TR9) with zero dependencies. Ninety-eight percent of users consume it via actively-maintained stringprep; others can safely pin the version and monitor for updates.,llm,0.8,49788,stringprep,3992,354,0,0,https://github.com/servo/unicode-bidi
pkg:cargo/heck,heck,cargo,dormant,broad,0,0,accept,,"Case conversion is a solved, stable problem. Heck's 512-line codebase has no runtime dependencies and still sees maintainer triage. At 48k+ dependents across the ecosystem, migration would create more disruption than accepting dormancy.",llm,0.85,48472,structopt-derive,512,51,0,0,https://github.com/withoutboats/heck,pkg:cargo/heck,heck,cargo,dormant,broad,0,0,accept,,"Case conversion is a solved, stable problem. Heck's 512-line codebase has no runtime dependencies and still sees maintainer triage. At 48k+ dependents across the ecosystem, migration would create more disruption than accepting dormancy.",llm,0.85,48472,structopt-derive,512,51,0,0,https://github.com/withoutboats/heck
pkg:cargo/pin-utils,pin-utils,cargo,unknown,alternative,0,0,switch,pkg:cargo/pin-project-lite,"Since Rust 1.68, this crate is officially deprecated. Use the standard library's `pin!` macro for simple pinning, or switch to pin-project-lite for advanced patterns. The deprecation is well-documented in the crate and migration is straightforward.",llm,0.9,47615,futures-intrusive,48,0,0,0,https://github.com/rust-lang-nursery/pin-utils,pkg:cargo/pin-utils,pin-utils,cargo,unknown,alternative,0,0,switch,pkg:cargo/pin-project-lite,"Since Rust 1.68, this crate is officially deprecated. Use the standard library's `pin!` macro for simple pinning, or switch to pin-project-lite for advanced patterns. The deprecation is well-documented in the crate and migration is straightforward.",llm,0.9,47615,futures-intrusive,48,0,0,0,https://github.com/rust-lang-nursery/pin-utils
pkg:cargo/instant,instant,cargo,unknown,inlineable,0,0,switch,pkg:cargo/web-time,"This 217-line WASM compatibility shim is explicitly unmaintained, with the original author recommending `web-time` as the replacement. While small enough to vendor, switching to the maintained alternative is preferable.",llm,0.88,46058,backoff,217,18,0,0,https://github.com/sebcrozet/instant,pkg:cargo/instant,instant,cargo,unknown,inlineable,0,0,switch,pkg:cargo/web-time,"This 217-line WASM compatibility shim is explicitly unmaintained, with the original author recommending `web-time` as the replacement. While small enough to vendor, switching to the maintained alternative is preferable.",llm,0.88,46058,backoff,217,18,0,0,https://github.com/sebcrozet/instant
pkg:cargo/termcolor,termcolor,cargo,dead,broad,0,0,accept,,Termcolor is stable and feature-complete. The 483-day dormancy reflects maturity rather than abandonment—terminal color output hasn't changed. Pin the version to avoid yanks.,llm,0.88,45842,simplelog,1800,184,0,0,https://github.com/burntsushi/termcolor,pkg:cargo/termcolor,termcolor,cargo,dead,broad,0,0,accept,,Termcolor is stable and feature-complete. The 483-day dormancy reflects maturity rather than abandonment—terminal color output hasn't changed. Pin the version to avoid yanks.,llm,0.88,45842,simplelog,1800,184,0,0,https://github.com/burntsushi/termcolor
pkg:cargo/matches,matches,cargo,dead,broad,1,0,vendor,,"This archived crate has 44K+ dependents and no maintainer. With 634 lines of code and zero dependencies, copying it into your project is the simplest path forward.",llm,0.85,44670,unic-ucd-ident,634,40,0,0,https://github.com/simonsapin/rust-std-candidates,pkg:cargo/matches,matches,cargo,dead,broad,1,0,vendor,,"This archived crate has 44K+ dependents and no maintainer. With 634 lines of code and zero dependencies, copying it into your project is the simplest path forward.",llm,0.85,44670,unic-ucd-ident,634,40,0,0,https://github.com/simonsapin/rust-std-candidates
pkg:cargo/rustc_version,rustc_version,cargo,dormant,broad,0,0,accept,,"274 lines of stable, zero-dependency code for runtime rustc version detection across 43K repos. Dormant but not abandoned; safe to pin. Alternatives (rustversion, autocfg) serve different purposes and aren't true drop-in replacements.",llm,0.85,43436,curve25519-dalek,274,37,0,0,https://github.com/djc/rustc-version-rs,pkg:cargo/rustc_version,rustc_version,cargo,dormant,broad,0,0,accept,,"274 lines of stable, zero-dependency code for runtime rustc version detection across 43K repos. Dormant but not abandoned; safe to pin. Alternatives (rustversion, autocfg) serve different purposes and aren't true drop-in replacements.",llm,0.85,43436,curve25519-dalek,274,37,0,0,https://github.com/djc/rustc-version-rs
pkg:cargo/memoffset,memoffset,cargo,unknown,broad,0,0,accept,,"memoffset is a complete, stable utility for struct field offsets that hasn't changed in two years because it is mature and correct. Safe to pin at the current version.",llm,0.8,43080,field-offset,559,0,0,0,https://github.com/gilnaa/memoffset,pkg:cargo/memoffset,memoffset,cargo,unknown,broad,0,0,accept,,"memoffset is a complete, stable utility for struct field offsets that hasn't changed in two years because it is mature and correct. Safe to pin at the current version.",llm,0.8,43080,field-offset,559,0,0,0,https://github.com/gilnaa/memoffset
pkg:cargo/httparse,httparse,cargo,dormant,broad,0,0,accept,,No runtime dependencies eliminate cascading risk from dormancy. No maintained alternative offers equivalent zero-copy HTTP parsing. Pin the version and monitor for security issues; vendoring is viable for projects requiring active maintenance.,llm,0.78,42473,multer,2987,277,0,0,https://github.com/seanmonstar/httparse,pkg:cargo/httparse,httparse,cargo,dormant,broad,0,0,accept,,No runtime dependencies eliminate cascading risk from dormancy. No maintained alternative offers equivalent zero-copy HTTP parsing. Pin the version and monitor for security issues; vendoring is viable for projects requiring active maintenance.,llm,0.78,42473,multer,2987,277,0,0,https://github.com/seanmonstar/httparse
pkg:cargo/remove_dir_all,remove_dir_all,cargo,dormant,broad,0,0,accept,,"A minimal, stable library with no dependencies that solves a platform-specific filesystem problem. Dormant maintenance is acceptable for utilities this focused and correct.",llm,0.9,41020,tempdir,489,38,0,0,https://github.com/xampprocky/remove_dir_all,pkg:cargo/remove_dir_all,remove_dir_all,cargo,dormant,broad,0,0,accept,,"A minimal, stable library with no dependencies that solves a platform-specific filesystem problem. Dormant maintenance is acceptable for utilities this focused and correct.",llm,0.9,41020,tempdir,489,38,0,0,https://github.com/xampprocky/remove_dir_all
pkg:cargo/tinyvec_macros,tinyvec_macros,cargo,unknown,inlineable,0,0,vendor,,This macro crate is 23 lines of Rust with no external dependencies—small enough to copy directly into dependent projects.,llm,0.88,40345,tinyvec_string,23,1,0,0,https://github.com/soveu/tinyvec_macros,pkg:cargo/tinyvec_macros,tinyvec_macros,cargo,unknown,inlineable,0,0,vendor,,This macro crate is 23 lines of Rust with no external dependencies—small enough to copy directly into dependent projects.,llm,0.88,40345,tinyvec_string,23,1,0,0,https://github.com/soveu/tinyvec_macros
pkg:cargo/ansi_term,ansi_term,cargo,dormant,broad,0,0,accept,pkg:cargo/nu-ansi-term,"Small stable library with zero dependencies. Dormant but safe to pin and use as-is. nu-ansi-term is a maintained fork if actively maintained code is required, but not necessary for most users.",llm,0.88,37809,simplelog,881,114,0,0,https://github.com/ogham/rust-ansi-term,pkg:cargo/ansi_term,ansi_term,cargo,dormant,broad,0,0,accept,pkg:cargo/nu-ansi-term,"Small stable library with zero dependencies. Dormant but safe to pin and use as-is. nu-ansi-term is a maintained fork if actively maintained code is required, but not necessary for most users.",llm,0.88,37809,simplelog,881,114,0,0,https://github.com/ogham/rust-ansi-term
pkg:cargo/mime,mime,cargo,dormant,broad,0,0,accept,,"mime is a stable, low-complexity foundational library for 37k dependent repos; the 1135-day gap reflects that MIME types don't change, not that the package is broken. No maintained alternative covers the same use case.",llm,0.85,37670,mime_guess,1076,65,0,0,https://github.com/hyperium/mime,pkg:cargo/mime,mime,cargo,dormant,broad,0,0,accept,,"mime is a stable, low-complexity foundational library for 37k dependent repos; the 1135-day gap reflects that MIME types don't change, not that the package is broken. No maintained alternative covers the same use case.",llm,0.85,37670,mime_guess,1076,65,0,0,https://github.com/hyperium/mime
pkg:cargo/walkdir,walkdir,cargo,dead,broad,0,0,accept,,Unmaintained but stable directory traversal library with 36k dependents. No drop-in replacement; most projects should pin the version and accept the maintenance-free status.,llm,0.88,36791,globwalk,1867,107,1,0,https://github.com/burntsushi/walkdir,pkg:cargo/walkdir,walkdir,cargo,dead,broad,0,0,accept,,Unmaintained but stable directory traversal library with 36k dependents. No drop-in replacement; most projects should pin the version and accept the maintenance-free status.,llm,0.88,36791,globwalk,1867,107,1,0,https://github.com/burntsushi/walkdir
pkg:cargo/adler,adler,cargo,dead,inlineable,1,0,vendor,,"Archive your own copy of this 211-line implementation. Zero dependencies, no unsafe code, intentionally complete—copying costs less than maintaining an external dependency.",llm,0.9,36783,intelligit,211,16,0,0,https://github.com/jonas-schievink/adler,pkg:cargo/adler,adler,cargo,dead,inlineable,1,0,vendor,,"Archive your own copy of this 211-line implementation. Zero dependencies, no unsafe code, intentionally complete—copying costs less than maintaining an external dependency.",llm,0.9,36783,intelligit,211,16,0,0,https://github.com/jonas-schievink/adler
pkg:cargo/proc-macro-error,proc-macro-error,cargo,unknown,broad,0,0,accept,,"Last commit 1494 days ago but crate is stable and simple (745 LOC, no unsafe). Its purpose was bridging to stable proc_macro::Diagnostic (Rust 1.61+). Projects on newer MSRV can migrate; others pin the version.",llm,0.8,36312,structopt-derive,745,54,0,0,https://gitlab.com/creepyskeleton/proc-macro-error,pkg:cargo/proc-macro-error,proc-macro-error,cargo,unknown,broad,0,0,accept,,"Last commit 1494 days ago but crate is stable and simple (745 LOC, no unsafe). Its purpose was bridging to stable proc_macro::Diagnostic (Rust 1.61+). Projects on newer MSRV can migrate; others pin the version.",llm,0.8,36312,structopt-derive,745,54,0,0,https://gitlab.com/creepyskeleton/proc-macro-error
pkg:cargo/same-file,same-file,cargo,dormant,few-large,0,0,accept,,"A tiny, stable crate with zero dependencies solving a cross-platform file-identity problem. Most usage flows through walkdir (444M downloads), an actively-maintained crate that would have forked if critical. Safe to pin and keep using.",llm,0.85,36226,walkdir,431,30,0,0,https://github.com/burntsushi/same-file,pkg:cargo/same-file,same-file,cargo,dormant,few-large,0,0,accept,,"A tiny, stable crate with zero dependencies solving a cross-platform file-identity problem. Most usage flows through walkdir (444M downloads), an actively-maintained crate that would have forked if critical. Safe to pin and keep using.",llm,0.85,36226,walkdir,431,30,0,0,https://github.com/burntsushi/same-file
pkg:cargo/foreign-types,foreign-types,cargo,unknown,few-large,0,0,adopt,,"Core FFI infrastructure: HarfBuzz and Metal renderer bindings alone drive millions of downloads. Stable code, no runtime risk, but needs a maintainer for Rust editions and security scanning as the ecosystem evolves.",llm,0.78,35981,harfbuzz-sys,776,32,0,0,https://github.com/sfackler/foreign-types,pkg:cargo/foreign-types,foreign-types,cargo,unknown,few-large,0,0,adopt,,"Core FFI infrastructure: HarfBuzz and Metal renderer bindings alone drive millions of downloads. Stable code, no runtime risk, but needs a maintainer for Rust editions and security scanning as the ecosystem evolves.",llm,0.78,35981,harfbuzz-sys,776,32,0,0,https://github.com/sfackler/foreign-types
pkg:cargo/vcpkg,vcpkg,cargo,dead,no-alternative,0,0,accept,,"This is Windows/MSVC-specific tooling for Vcpkg detection with no direct alternative. The code is small (1.8K lines), has no dependencies, and integrates with the stable Vcpkg tool. Pin the version and carry the risk; individual projects can fork locally if issues emerge.",llm,0.83,35677,libusb1-sys,1795,17,1,0,https://github.com/mcgoo/vcpkg-rs,pkg:cargo/vcpkg,vcpkg,cargo,dead,no-alternative,0,0,accept,,"This is Windows/MSVC-specific tooling for Vcpkg detection with no direct alternative. The code is small (1.8K lines), has no dependencies, and integrates with the stable Vcpkg tool. Pin the version and carry the risk; individual projects can fork locally if issues emerge.",llm,0.83,35677,libusb1-sys,1795,17,1,0,https://github.com/mcgoo/vcpkg-rs
pkg:cargo/foreign-types-shared,foreign-types-shared,cargo,unknown,few-large,0,0,accept,,"Stable, dependency-free utility library for the foreign-types FFI framework. 100% of usage through one major dependent with 314M downloads. Small codebase (776 LOC) with no external deps makes it safe to pin. No real alternative exists for this specific FFI approach.",llm,0.7,35673,foreign-types,776,32,0,0,https://github.com/sfackler/foreign-types,pkg:cargo/foreign-types-shared,foreign-types-shared,cargo,unknown,few-large,0,0,accept,,"Stable, dependency-free utility library for the foreign-types FFI framework. 100% of usage through one major dependent with 314M downloads. Small codebase (776 LOC) with no external deps makes it safe to pin. No real alternative exists for this specific FFI approach.",llm,0.7,35673,foreign-types,776,32,0,0,https://github.com/sfackler/foreign-types
pkg:cargo/arrayvec,arrayvec,cargo,dormant,broad,0,0,accept,,"Dormant but stable—small, self-contained codebase with no failing transitive dependencies. Rust's type safety limits runtime surprises from age. Pin the version; new projects may prefer tinyvec, but migration costs are high at this scale.",llm,0.82,35627,aead,1326,164,0,0,https://github.com/bluss/arrayvec,pkg:cargo/arrayvec,arrayvec,cargo,dormant,broad,0,0,accept,,"Dormant but stable—small, self-contained codebase with no failing transitive dependencies. Rust's type safety limits runtime surprises from age. Pin the version; new projects may prefer tinyvec, but migration costs are high at this scale.",llm,0.82,35627,aead,1326,164,0,0,https://github.com/bluss/arrayvec
pkg:cargo/proc-macro-error-attr,proc-macro-error-attr,cargo,unknown,few-large,0,0,accept,,"Version-detection shim with no runtime dependencies, used exclusively through proc-macro-error. Stable, focused tool that's done its job—low maintenance burden.",llm,0.8,35623,proc-macro-error,745,54,0,0,https://gitlab.com/creepyskeleton/proc-macro-error,pkg:cargo/proc-macro-error-attr,proc-macro-error-attr,cargo,unknown,few-large,0,0,accept,,"Version-detection shim with no runtime dependencies, used exclusively through proc-macro-error. Stable, focused tool that's done its job—low maintenance burden.",llm,0.8,35623,proc-macro-error,745,54,0,0,https://gitlab.com/creepyskeleton/proc-macro-error
pkg:cargo/serde_urlencoded,serde_urlencoded,cargo,dead,broad,0,0,accept,,"35k dependent repos with one focused library on a standard format. Pinning an old stable release carries minimal risk; upstream dependencies (serde, form_urlencoded) remain maintained.",llm,0.75,35091,http-types,1212,42,0,0,https://github.com/nox/serde_urlencoded,pkg:cargo/serde_urlencoded,serde_urlencoded,cargo,dead,broad,0,0,accept,,"35k dependent repos with one focused library on a standard format. Pinning an old stable release carries minimal risk; upstream dependencies (serde, form_urlencoded) remain maintained.",llm,0.75,35091,http-types,1212,42,0,0,https://github.com/nox/serde_urlencoded
pkg:cargo/semver-parser,semver-parser,cargo,dormant,alternative,0,0,switch,pkg:cargo/semver,"The package's own README states that semver parsing functionality moved to the semver crate, which is actively maintained. Dependents should migrate to semver as a drop-in replacement.",llm,0.88,34388,podcast,2241,110,0,0,https://github.com/steveklabnik/semver-parser,pkg:cargo/semver-parser,semver-parser,cargo,dormant,alternative,0,0,switch,pkg:cargo/semver,"The package's own README states that semver parsing functionality moved to the semver crate, which is actively maintained. Dependents should migrate to semver as a drop-in replacement.",llm,0.88,34388,podcast,2241,110,0,0,https://github.com/steveklabnik/semver-parser
pkg:cargo/want,want,cargo,dead,inlineable,0,0,accept,,"Maintained as part of the hyper ecosystem (91.9% of downloads via hyper_wasi); pinning the version is safe given the small, stable codebase with zero runtime dependencies.",llm,0.85,32878,hyper_wasi,278,31,0,0,https://github.com/seanmonstar/want,pkg:cargo/want,want,cargo,dead,inlineable,0,0,accept,,"Maintained as part of the hyper ecosystem (91.9% of downloads via hyper_wasi); pinning the version is safe given the small, stable codebase with zero runtime dependencies.",llm,0.85,32878,hyper_wasi,278,31,0,0,https://github.com/seanmonstar/want
pkg:cargo/try-lock,try-lock,cargo,dormant,inlineable,0,0,vendor,,"137 lines, zero dependencies, last release 2.4 years ago. Vendor the lock implementation into direct dependents—especially want (99.9% of usage). Code is stable and trivial; inlining eliminates maintenance tracking.",llm,0.9,32872,want,137,14,0,0,https://github.com/seanmonstar/try-lock,pkg:cargo/try-lock,try-lock,cargo,dormant,inlineable,0,0,vendor,,"137 lines, zero dependencies, last release 2.4 years ago. Vendor the lock implementation into direct dependents—especially want (99.9% of usage). Code is stable and trivial; inlining eliminates maintenance tracking.",llm,0.9,32872,want,137,14,0,0,https://github.com/seanmonstar/try-lock
pkg:cargo/nom,nom,cargo,dormant,broad,0,0,accept,pkg:cargo/winnow,"nom is mature and stable despite dormancy (no runtime deps, no transitive risk). With 31K dependents, coordinated migration is infeasible; pin versions and monitor. Winnow is the maintained alternative for new code.",llm,0.85,31948,cexpr,13088,897,0,0,https://github.com/rust-bakery/nom,pkg:cargo/nom,nom,cargo,dormant,broad,0,0,accept,pkg:cargo/winnow,"nom is mature and stable despite dormancy (no runtime deps, no transitive risk). With 31K dependents, coordinated migration is infeasible; pin versions and monitor. Winnow is the maintained alternative for new code.",llm,0.85,31948,cexpr,13088,897,0,0,https://github.com/rust-bakery/nom
pkg:cargo/http-body,http-body,cargo,dormant,broad,0,0,accept,,"Core HTTP ecosystem trait with 31k+ dependents (axum, tower, hyper ecosystem). Dormancy indicates maturity—the trait interface is stable and doesn't churn. Pin the version and avoid worrying; nothing else does what this does in the Rust HTTP space.",llm,0.87,31811,axum-sessions,2840,162,0,0,https://github.com/hyperium/http-body,pkg:cargo/http-body,http-body,cargo,dormant,broad,0,0,accept,,"Core HTTP ecosystem trait with 31k+ dependents (axum, tower, hyper ecosystem). Dormancy indicates maturity—the trait interface is stable and doesn't churn. Pin the version and avoid worrying; nothing else does what this does in the Rust HTTP space.",llm,0.87,31811,axum-sessions,2840,162,0,0,https://github.com/hyperium/http-body
